Data_Point,Test_Time,DateTime,Step_Time,Step_Index,Cycle_Index,Current,Voltage,Charge_Capacity,Discharge_Capacity,Charge_Energy,Discharge_Energy,dV/dt,Internal_Resistance,Temperature,Aux_Voltage
3178,15120.4089,1547876091.8655,495.8194,7,0,0.2181778,3.2979198,0.030076157,4.591343e-06,0.77744228,3.3109426,1.1444092e-05,,29.87974,
3179,15130.4115,1547876101.8681,505.822,7,0,0.21857834,3.2981219,0.03068321,4.591343e-06,0.77944434,3.3109426,2.0027161e-05,,29.892939,
3180,15140.4158,1547876111.8724,515.8263,7,0,0.21851349,3.2983317,0.031290516,4.591343e-06,0.78144741,3.3109426,6.6757202e-06,,29.893875,
3181,15150.4193,1547876121.8759,525.8298,7,0,0.21805573,3.29849,0.031897351,4.591343e-06,0.78344899,3.3109426,6.5803528e-05,,29.861387,
3182,15160.4218,1547876131.8784,535.8323,7,0,0.21878815,3.2987666,0.032504164,4.591343e-06,0.78545064,3.3109426,1.0490417e-05,,29.851465,
3183,15170.4223,1547876141.8789,545.8328,7,0,0.21821213,3.2989583,0.033110946,4.591343e-06,0.7874524,3.3109426,2.6702881e-05,,29.899065,
3184,15180.4248,1547876151.8814,555.8353,7,0,0.21843338,3.2991557,0.033718091,4.591343e-06,0.78945535,3.3109426,2.0027161e-05,,29.904222,
3185,15190.4307,1547876161.8873,565.8412,7,0,0.2180748,3.2993884,0.034325268,4.591343e-06,0.79145867,3.3109426,3.1471252e-05,,29.861599,
3186,15200.4349,1547876171.8915,575.8454,7,0,0.21856689,3.2996554,0.034932457,4.591343e-06,0.79346204,3.3109426,5.8174133e-05,,29.901374602410964,
3187,15210.4402,1547876181.8968,585.8507,7,0,0.21850586,3.2998071,0.035539228,4.591343e-06,0.79546422,3.3109426,-5.7220459e-06,,29.869825,
3188,15220.4443,1547876191.9009,595.8548,7,0,0.21848297,3.3000474,0.036146369,4.591343e-06,0.79746771,3.3109426,3.7193298e-05,,29.87289,
3189,15230.4454,1547876201.902,605.8559,7,0,0.21898651,3.3002019,0.036753062,4.591343e-06,0.79946989,3.3109426,-1.9073486e-06,,29.858536,
3190,15240.4472,1547876211.9038,615.8577,7,0,0.21853638,3.300365,0.037360393,4.591343e-06,0.80147427,3.3109426,2.8610229e-06,,29.8761708236835,
3191,15250.4532,1547876221.9098,625.8637,7,0,0.2191658,3.300632,0.037967052,4.591343e-06,0.80347657,3.3109426,4.0054321e-05,,29.882298,
3192,15260.4581,1547876231.9147,635.8686,7,0,0.21798325,3.3008409,0.038574152,4.591343e-06,0.80548042,3.3109426,3.7193298e-05,,29.883235990624687,
3193,15270.4593,1547876241.9159,645.8698,7,0,0.21830368,3.3010507,0.039180987,4.591343e-06,0.80748355,3.3109426,5.531311e-05,,29.858027252059752,
3194,15280.4628,1547876251.9194,655.8733,7,0,0.21857834,3.3013272,0.039788131,4.591343e-06,0.80948782,3.3109426,1.335144e-05,,29.872385,
3195,15290.4644,1547876261.921,665.8749,7,0,0.21902847,3.3014722,0.040394556,4.591343e-06,0.81148988,3.3109426,1.8119812e-05,,29.86697605408081,
3196,15300.4673,1547876271.9239,675.8778,7,0,0.21868134,3.301682,0.041001618,4.591343e-06,0.81349409,3.3109426,2.4795532e-05,,29.927959,
3197,15310.4692,1547876281.9258,685.8797,7,0,0.21825027,3.3018489,0.041607887,4.591343e-06,0.81549585,3.3109426,-1.1444092e-05,,29.887239,
3198,15320.471,1547876291.9276,695.8815,7,0,0.2181282,3.3020759,0.042214978,4.591343e-06,0.81750047,3.3109426,-2.8610229e-05,,29.882519,
3199,15330.4761,1547876301.9327,705.8866,7,0,0.21796799,3.3022904,0.042821746,4.591343e-06,0.81950414,3.3109426,3.1471252e-05,,29.88839694125055,
3200,15340.4803,1547876311.9369,715.8908,7,0,0.21883774,3.302505,0.043428868,4.591343e-06,0.82150906,3.3109426,1.4305115e-05,,29.855902324813577,
3201,15350.4862,1547876321.9428,725.8967,7,0,0.2179718,3.3026633,0.04403618,4.591343e-06,0.82351476,3.3109426,-1.7166138e-05,,29.865316,
3202,15360.4865,1547876331.9431,735.897,7,0,0.21841812,3.3028789,0.044642754,4.591343e-06,0.82551813,3.3109426,3.6239624e-05,,29.87426191054358,
3203,15370.4916,1547876341.9482,745.9021,7,0,0.21815109,3.3031173,0.045249846,4.591343e-06,0.82752335,3.3109426,5.7220459e-05,,29.869102051573698,
3204,15380.4942,1547876351.9508,755.9047,7,0,0.21913147,3.3032928,0.045856655,4.591343e-06,0.8295278,3.3109426,4.9591064e-05,,29.872165969367963,
3205,15390.4945,1547876361.9511,765.905,7,0,0.21899414,3.3035159,0.046463225,4.591343e-06,0.83153152,3.3109426,6.4849854e-05,,29.90656465602032,
3206,15400.498,1547876371.9546,775.9085,7,0,0.21858597,3.3037305,0.047070321,4.591343e-06,0.8335371,3.3109426,-1.5258789e-05,,29.860123464257512,
3207,15410.5037,1547876381.9603,785.9142,7,0,0.21839905,3.3039012,0.047677182,4.591343e-06,0.83554208,3.3109426,2.8610229e-05,,29.88323576900167,
3208,15420.5057,1547876391.9623,795.9162,7,0,0.21883011,3.3040662,0.048284303,4.591343e-06,0.83754802,3.3109426,-3.2424927e-05,,29.80411179109178,
3209,15430.5065,1547876401.9631,805.917,7,0,0.21823502,3.304317,0.048890892,4.591343e-06,0.83955234,3.3109426,1.0490417e-05,,29.87122632889369,
3210,15440.5091,1547876411.9657,815.9196,7,0,0.21820831,3.3045526,0.049497556,4.591343e-06,0.84155697,3.3109426,4.5776367e-05,,29.84252028699538,
3211,15450.5137,1547876421.9703,825.9242,7,0,0.2188797,3.3046966,0.050104484,4.591343e-06,0.84356266,3.3109426,4.863739e-05,,29.815184273234312,
3212,15460.5166,1547876431.9732,835.9271,7,0,0.21831512,3.3048568,0.050711747,4.591343e-06,0.84556955,3.3109426,-6.0081482e-05,,29.836605,
3213,15470.5182,1547876441.9748,845.9287,7,0,0.2184639,3.3050952,0.051318754,4.591343e-06,0.84757572,3.3109426,1.4305115e-05,,29.797037395612744,
3214,15480.521,1547876451.9776,855.9315,7,0,0.21821213,3.3052993,0.051925715,4.591343e-06,0.84958184,3.3109426,-3.8146973e-06,,29.828382,
3215,15490.521,1547876461.9776,865.9315,7,0,0.21865082,3.3055186,0.052531801,4.591343e-06,0.85158521,3.3109426,0.00010204315,,29.844618,
3216,15500.5246,1547876471.9812,875.9351,7,0,0.21864319,3.3057427,0.053139128,4.591343e-06,0.85359281,3.3109426,4.863739e-05,,29.84558699031358,
3217,15510.5273,1547876481.9839,885.9378,7,0,0.21798325,3.3059268,0.053745557,4.591343e-06,0.85559756,3.3109426,2.2888184e-05,,29.818249,
3218,15520.5285,1547876491.9851,895.939,7,0,0.21837616,3.3060889,0.054352343,4.591343e-06,0.85760361,3.3109426,9.5367432e-07,,29.833757,
3219,15530.5311,1547876501.9877,905.9416,7,0,0.21805573,3.3063264,0.054959171,4.591343e-06,0.8596099,3.3109426,0.00012779236,,29.799891,
3220,15540.5313,1547876511.9879,915.9418,7,0,0.2184639,3.3064914,0.055565882,4.591343e-06,0.8616159,3.3109426,2.0980835e-05,,29.860874,
3221,15550.5339,1547876521.9905,925.9444,7,0,0.2181778,3.3066554,0.056172773,4.591343e-06,0.86362267,3.3109426,6.4849854e-05,,29.80833152528817,
3222,15560.5348,1547876531.9914,935.9453,7,0,0.21899796,3.306911,0.056779079,4.591343e-06,0.86562759,3.3109426,-2.9563904e-05,,29.820341,
3223,15570.5385,1547876541.9951,945.949,7,0,0.21837997,3.3071113,0.057385765,4.591343e-06,0.86763388,3.3109426,3.4332275e-05,,29.856874,
3224,15580.5424,1547876551.999,955.9529,7,0,0.21853256,3.3072858,0.05799314,4.591343e-06,0.86964262,3.3109426,-4.7683716e-05,,29.827410294522192,
3225,15590.5446,1547876562.0012,965.9551,7,0,0.21873474,3.3075013,0.05860012,4.591343e-06,0.8716501,3.3109426,-5.7220459e-06,,29.848833,
3226,15600.5481,1547876572.0047,975.9586,7,0,0.21865082,3.3076787,0.059206601,4.591343e-06,0.87365609,3.3109426,2.2888184e-05,,29.820341,
3227,15610.552,1547876582.0086,985.9625,7,0,0.21813583,3.3079019,0.059813492,4.591343e-06,0.87566352,3.3109426,4.2915344e-05,,29.846736736145544,
3228,15620.5557,1547876592.0123,995.9662,7,0,0.21781158,3.308043,0.060420297,4.591343e-06,0.87767082,3.3109426,2.8610229e-06,,29.775404713066166,
3229,15630.561,1547876602.0176,1005.9715,7,0,0.21832657,3.3082643,0.061027419,4.591343e-06,0.87967926,3.3109426,2.3841858e-05,,29.847680277612866,
3230,15640.5636,1547876612.0202,1015.9741,7,0,0.21824265,3.3083863,0.061633896,4.591343e-06,0.88168573,3.3109426,3.3378601e-05,,29.861814,
3231,15650.5686,1547876622.0252,1025.9791,7,0,0.21872711,3.3086181,0.062241152,4.591343e-06,0.88369483,3.3109426,2.7656555e-05,,29.789755,
3232,15660.5698,1547876632.0264,1035.9803,7,0,0.21802139,3.3088288,0.062847912,4.591343e-06,0.88570243,3.3109426,0.00012111664,,29.754404,
3233,15670.5736,1547876642.0302,1045.9841,7,0,0.21841049,3.3090014,0.063454881,4.591343e-06,0.88771087,3.3109426,-3.7193298e-05,,29.823403310268993,
